"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 01, 2021","0.9999","0.9998","1.0003","0.9994","132.94M","0.01%"
"Jun 02, 2021","0.9999","0.9999","1.0003","0.9997","116.85M","0.00%"
"Jun 03, 2021","0.9999","0.9999","1.0003","0.9993","119.85M","0.00%"
"Jun 04, 2021","0.9995","0.9999","0.9999","0.9991","174.14M","-0.04%"
"Jun 05, 2021","0.9998","0.9995","1.0001","0.9992","95.73M","0.03%"
"Jun 06, 2021","0.9998","0.9998","1.0000","0.9993","82.19M","0.00%"
"Jun 07, 2021","0.9997","0.9998","1.0002","0.9992","141.99M","-0.01%"
"Jun 08, 2021","0.9993","0.9997","1.0000","0.9991","219.79M","-0.04%"
"Jun 09, 2021","0.9993","0.9993","1.0000","0.9991","179.97M","0.00%"
"Jun 10, 2021","0.9994","0.9993","0.9997","0.9990","121.55M","0.00%"
"Jun 11, 2021","1.0001","0.9994","1.0002","0.9989","112.00M","0.07%"
"Jun 12, 2021","1.0000","1.0001","1.0002","0.9994","109.52M","-0.01%"
"Jun 13, 2021","0.9999","1.0000","1.0010","0.9995","102.48M","-0.01%"
"Jun 14, 2021","0.9999","0.9999","1.0003","0.9994","142.77M","0.00%"
"Jun 15, 2021","1.0000","0.9999","1.0005","0.9993","155.25M","0.01%"
"Jun 16, 2021","1.0002","1.0000","1.0004","0.9997","130.72M","0.02%"
"Jun 17, 2021","1.0000","1.0002","1.0004","0.9996","126.64M","-0.02%"
"Jun 18, 2021","0.9997","1.0000","1.0002","0.9992","113.94M","-0.03%"
"Jun 19, 2021","0.9997","0.9997","1.0000","0.9990","121.06M","0.00%"
"Jun 20, 2021","1.0001","0.9997","1.0007","0.9992","132.30M","0.04%"
"Jun 21, 2021","1.0001","1.0001","1.0007","0.9994","291.95M","0.00%"
"Jun 22, 2021","0.9998","1.0000","1.0008","0.9996","274.32M","-0.03%"
"Jun 23, 2021","0.9998","0.9998","1.0000","0.9993","147.99M","0.00%"
"Jun 24, 2021","1.0001","0.9998","1.0003","0.9996","105.63M","0.03%"
"Jun 25, 2021","1.0000","1.0001","1.0005","0.9999","112.97M","-0.01%"
"Jun 26, 2021","1.0001","1.0000","1.0004","0.9997","120.99M","0.02%"
"Jun 27, 2021","0.9999","1.0001","1.0002","0.9994","94.06M","-0.03%"
"Jun 28, 2021","0.9999","0.9999","1.0002","0.9994","131.74M","0.00%"
"Jun 29, 2021","0.9999","0.9999","1.0003","0.9992","176.72M","0.00%"
"Jun 30, 2021","0.9998","0.9999","1.0002","0.9995","143.53M","-0.01%"
"Jul 01, 2021","1.0000","0.9999","1.0005","0.9996","117.26M","0.02%"
"Jul 02, 2021","1.0000","0.9999","1.0004","0.9999","104.15M","0.00%"
"Jul 03, 2021","0.9999","1.0000","1.0002","0.9997","82.28M","-0.01%"
"Jul 04, 2021","1.0001","0.9999","1.0003","0.9998","70.40M","0.02%"
"Jul 05, 2021","0.9998","1.0001","1.0002","0.9995","113.04M","-0.03%"
"Jul 06, 2021","1.0001","0.9998","1.0003","0.9994","131.27M","0.03%"
"Jul 07, 2021","0.9997","1.0001","1.0001","0.9993","129.35M","-0.04%"
"Jul 08, 2021","1.0001","0.9997","1.0003","0.9996","111.43M","0.04%"
"Jul 09, 2021","1.0001","1.0001","1.0004","0.9997","91.29M","0.00%"
"Jul 10, 2021","1.0001","1.0001","1.0003","0.9998","62.04M","0.00%"
"Jul 11, 2021","1.0000","1.0001","1.0004","0.9999","58.15M","-0.01%"
"Jul 12, 2021","1.0000","1.0000","1.0003","0.9997","111.86M","0.00%"
"Jul 13, 2021","1.0003","1.0000","1.0005","0.9998","101.64M","0.03%"
"Jul 14, 2021","0.9999","1.0003","1.0004","0.9997","98.77M","-0.04%"
"Jul 15, 2021","1.0003","0.9999","1.0005","0.9997","90.20M","0.04%"
"Jul 16, 2021","1.0000","1.0003","1.0003","0.9997","111.47M","-0.03%"
"Jul 17, 2021","1.0000","1.0000","1.0001","0.9998","76.61M","0.00%"
"Jul 18, 2021","1.0000","1.0000","1.0002","0.9998","87.67M","0.00%"
"Jul 19, 2021","1.0003","1.0000","1.0008","0.9999","135.55M","0.03%"
"Jul 20, 2021","0.9999","1.0003","1.0004","0.9999","159.57M","-0.04%"
"Jul 21, 2021","0.9999","0.9999","1.0002","0.9997","153.08M","0.00%"
"Jul 22, 2021","1.0001","1.0000","1.0003","0.9997","100.08M","0.02%"
"Jul 23, 2021","0.9998","1.0001","1.0001","0.9994","126.50M","-0.03%"
"Jul 24, 2021","0.9996","0.9998","1.0000","0.9994","94.37M","-0.02%"
"Jul 25, 2021","0.9994","1.0000","1.0000","0.9993","58.72M","-0.02%"
"Jul 26, 2021","0.9999","0.9994","1.0008","0.9992","364.95M","0.05%"
"Jul 27, 2021","0.9999","0.9999","1.0004","0.9993","235.84M","0.00%"
"Jul 28, 2021","0.9998","0.9999","1.0000","0.9996","234.35M","-0.01%"
"Jul 29, 2021","0.9999","0.9998","1.0004","0.9997","208.04M","0.01%"
"Jul 30, 2021","0.9995","0.9999","1.0000","0.9995","164.26M","-0.04%"
"Jul 31, 2021","0.9994","0.9995","0.9998","0.9993","100.46M","-0.01%"
"Aug 01, 2021","0.9999","0.9994","1.0000","0.9992","109.07M","0.05%"
"Aug 02, 2021","1.0000","0.9999","1.0001","0.9996","102.20M","0.01%"
"Aug 03, 2021","1.0000","1.0001","1.0003","0.9996","126.76M","0.00%"
"Aug 04, 2021","1.0000","1.0000","1.0003","0.9998","133.00M","0.00%"
"Aug 05, 2021","0.9996","1.0000","1.0003","0.9993","128.81M","-0.04%"
"Aug 06, 2021","0.9995","0.9996","0.9999","0.9993","143.84M","0.00%"
"Aug 07, 2021","0.9993","0.9995","0.9996","0.9991","169.93M","-0.02%"
"Aug 08, 2021","0.9995","0.9993","0.9995","0.9991","125.55M","0.02%"
"Aug 09, 2021","0.9998","0.9995","0.9999","0.9990","155.17M","0.03%"
"Aug 10, 2021","0.9997","0.9998","0.9999","0.9995","133.65M","-0.01%"
"Aug 11, 2021","0.9994","0.9997","0.9998","0.9992","166.08M","-0.02%"
"Aug 12, 2021","0.9997","0.9994","0.9999","0.9993","157.51M","0.02%"
"Aug 13, 2021","0.9993","0.9997","0.9997","0.9992","124.80M","-0.04%"
"Aug 14, 2021","0.9991","0.9993","0.9995","0.9989","104.04M","-0.02%"
"Aug 15, 2021","0.9991","0.9991","0.9995","0.9990","98.01M","0.00%"
"Aug 16, 2021","0.9997","0.9991","0.9999","0.9990","127.94M","0.05%"
"Aug 17, 2021","1.0002","0.9997","1.0003","0.9992","161.30M","0.05%"
"Aug 18, 2021","0.9997","1.0002","1.0002","0.9994","110.53M","-0.05%"
"Aug 19, 2021","0.9998","0.9997","1.0002","0.9996","107.48M","0.01%"
"Aug 20, 2021","0.9999","0.9998","1.0002","0.9997","141.51M","0.01%"
"Aug 21, 2021","0.9991","0.9999","0.9999","0.9991","99.71M","-0.08%"
"Aug 22, 2021","0.9993","0.9992","0.9994","0.9990","83.12M","0.02%"
"Aug 23, 2021","0.9998","0.9993","0.9999","0.9990","153.78M","0.05%"
"Aug 24, 2021","0.9998","0.9999","1.0001","0.9993","147.41M","0.00%"
"Aug 25, 2021","0.9997","0.9999","1.0000","0.9996","113.06M","-0.01%"
"Aug 26, 2021","0.9997","0.9998","1.0001","0.9995","127.17M","0.00%"
"Aug 27, 2021","0.9994","0.9997","1.0000","0.9992","143.90M","-0.03%"
"Aug 28, 2021","0.9994","0.9994","0.9996","0.9983","81.53M","0.00%"
"Aug 29, 2021","0.9994","0.9994","0.9997","0.9980","84.91M","0.00%"
"Aug 30, 2021","0.9997","0.9994","0.9998","0.9991","163.46M","0.03%"
"Aug 31, 2021","0.9996","0.9997","1.0000","0.9994","186.02M","-0.01%"
"Sep 01, 2021","0.9993","0.9996","0.9998","0.9992","176.38M","-0.03%"
"Sep 02, 2021","0.9994","0.9993","0.9997","0.9989","162.92M","0.01%"
"Sep 03, 2021","0.9996","0.9994","0.9999","0.9988","185.96M","0.02%"
"Sep 04, 2021","0.9995","0.9996","0.9998","0.9987","98.25M","-0.01%"
"Sep 05, 2021","0.9994","0.9995","0.9996","0.9991","118.09M","-0.01%"
"Sep 06, 2021","0.9996","0.9994","0.9998","0.9992","136.14M","0.02%"
"Sep 07, 2021","0.9995","0.9996","1.0001","0.9987","342.05M","0.00%"
"Sep 08, 2021","0.9999","0.9995","1.0001","0.9993","219.53M","0.03%"
"Sep 09, 2021","0.9997","0.9999","1.0001","0.9995","182.39M","-0.02%"
"Sep 10, 2021","0.9998","0.9997","1.0003","0.9972","212.35M","0.01%"
"Sep 11, 2021","0.9997","0.9998","1.0001","0.9958","110.77M","-0.01%"
"Sep 12, 2021","0.9997","0.9997","1.0000","0.9987","107.51M","0.00%"
"Sep 13, 2021","0.9999","0.9998","1.0001","0.9989","165.46M","0.01%"
"Sep 14, 2021","0.9997","0.9999","1.0000","0.9996","147.63M","-0.02%"
"Sep 15, 2021","0.9996","0.9997","0.9999","0.9994","194.96M","-0.01%"
"Sep 16, 2021","0.9998","0.9996","0.9999","0.9994","189.88M","0.02%"
"Sep 17, 2021","1.0000","0.9998","1.0001","0.9996","123.09M","0.02%"
"Sep 18, 2021","0.9998","1.0001","1.0002","0.9995","158.09M","-0.02%"
"Sep 19, 2021","1.0000","0.9999","1.0001","0.9997","120.18M","0.02%"
"Sep 20, 2021","1.0004","1.0000","1.0005","0.9998","371.33M","0.04%"
"Sep 21, 2021","1.0001","1.0004","1.0007","0.9999","285.80M","-0.03%"
"Sep 22, 2021","0.9994","1.0001","1.0002","0.9993","273.37M","-0.07%"
"Sep 23, 2021","0.9994","0.9994","0.9997","0.9994","163.98M","0.00%"
"Sep 24, 2021","0.9993","0.9994","0.9997","0.9992","231.82M","-0.01%"
"Sep 25, 2021","0.9994","0.9993","0.9997","0.9993","194.70M","0.01%"
"Sep 26, 2021","0.9995","0.9994","1.0001","0.9994","343.99M","0.01%"
"Sep 27, 2021","0.9998","0.9995","1.0001","0.9995","158.29M","0.03%"
"Sep 28, 2021","1.0000","0.9998","1.0011","0.9998","232.44M","0.02%"
"Sep 29, 2021","1.0001","1.0000","1.0004","0.9999","130.23M","0.01%"
"Sep 30, 2021","1.0000","1.0002","1.0002","1.0000","120.49M","-0.01%"
"Oct 01, 2021","0.9995","1.0001","1.0001","0.9994","165.42M","-0.05%"
"Oct 02, 2021","0.9995","0.9995","0.9996","0.9994","132.65M","0.00%"
"Oct 03, 2021","0.9995","0.9995","0.9996","0.9993","108.93M","0.00%"
"Oct 04, 2021","0.9997","0.9995","0.9997","0.9994","103.00M","0.02%"
"Oct 05, 2021","0.9994","0.9997","1.0001","0.9993","190.67M","-0.03%"
"Oct 06, 2021","0.9997","0.9994","0.9999","0.9993","164.22M","0.03%"
"Oct 07, 2021","0.9997","0.9997","1.0000","0.9994","202.00M","0.00%"
"Oct 08, 2021","0.9998","0.9997","1.0000","0.9996","167.32M","0.01%"
"Oct 09, 2021","0.9998","0.9999","1.0000","0.9997","92.07M","0.00%"
"Oct 10, 2021","0.9996","0.9998","0.9999","0.9995","113.15M","-0.02%"
"Oct 11, 2021","0.9998","0.9996","0.9999","0.9996","132.07M","0.02%"
"Oct 12, 2021","1.0000","0.9998","1.0000","0.9996","159.18M","0.02%"
"Oct 13, 2021","1.0001","1.0000","1.0003","0.9999","182.30M","0.01%"
"Oct 14, 2021","0.9999","1.0001","1.0002","0.9998","151.15M","-0.02%"
"Oct 15, 2021","1.0003","0.9999","1.0010","0.9998","230.09M","0.04%"
"Oct 16, 2021","1.0000","1.0004","1.0004","0.9999","118.48M","-0.03%"
"Oct 17, 2021","1.0002","1.0000","1.0002","0.9999","100.73M","0.02%"
"Oct 18, 2021","0.9999","1.0002","1.0006","0.9998","174.75M","-0.03%"
"Oct 19, 2021","0.9999","0.9999","1.0005","0.9998","164.57M","0.00%"
"Oct 20, 2021","0.9998","0.9999","1.0000","0.9997","186.36M","-0.01%"
"Oct 21, 2021","1.0001","0.9998","1.0003","0.9996","242.98M","0.03%"
"Oct 22, 2021","1.0004","1.0001","1.0004","0.9999","174.39M","0.03%"
"Oct 23, 2021","1.0001","1.0004","1.0004","1.0001","118.43M","-0.03%"
"Oct 24, 2021","1.0001","1.0002","1.0003","1.0000","97.53M","0.00%"
"Oct 25, 2021","1.0003","1.0001","1.0003","1.0001","104.29M","0.02%"
"Oct 26, 2021","0.9998","1.0003","1.0007","0.9994","214.63M","-0.05%"
"Oct 27, 2021","0.9994","0.9998","0.9999","0.9988","306.62M","-0.04%"
"Oct 28, 2021","0.9994","0.9994","0.9997","0.9991","306.35M","0.00%"
"Oct 29, 2021","1.0000","0.9994","1.0000","0.9994","153.64M","0.06%"
"Oct 30, 2021","0.9995","1.0000","1.0000","0.9995","114.05M","-0.05%"
"Oct 31, 2021","0.9994","0.9995","0.9996","0.9993","113.72M","-0.01%"
"Nov 01, 2021","0.9993","0.9994","1.0000","0.9991","202.30M","-0.01%"
"Nov 02, 2021","0.9991","0.9993","0.9996","0.9991","157.43M","-0.02%"
"Nov 03, 2021","0.9994","0.9991","0.9997","0.9991","193.91M","0.03%"
"Nov 04, 2021","0.9992","0.9994","0.9996","0.9992","163.23M","-0.02%"
"Nov 05, 2021","0.9992","0.9992","0.9994","0.9991","119.04M","0.00%"
"Nov 06, 2021","0.9992","0.9992","0.9993","0.9990","91.24M","0.00%"
"Nov 07, 2021","0.9992","0.9993","0.9994","0.9992","132.76M","0.00%"
"Nov 08, 2021","0.9995","0.9992","0.9995","0.9990","210.88M","0.03%"
"Nov 09, 2021","1.0000","0.9994","1.0001","0.9990","191.56M","0.05%"
"Nov 10, 2021","0.9997","1.0000","1.0004","0.9994","222.97M","-0.03%"
"Nov 11, 2021","0.9994","0.9997","0.9998","0.9992","159.56M","-0.03%"
"Nov 12, 2021","1.0000","0.9994","1.0001","0.9994","146.21M","0.06%"
"Nov 13, 2021","0.9998","1.0000","1.0001","0.9998","91.51M","-0.02%"
"Nov 14, 2021","0.9997","0.9998","0.9999","0.9997","72.04M","-0.01%"
"Nov 15, 2021","0.9997","0.9997","1.0002","0.9996","162.90M","0.00%"
"Nov 16, 2021","0.9995","0.9997","0.9999","0.9992","209.92M","-0.02%"
"Nov 17, 2021","0.9996","0.9995","0.9997","0.9995","147.15M","0.01%"
"Nov 18, 2021","0.9995","0.9996","0.9997","0.9992","198.70M","-0.01%"
"Nov 19, 2021","0.9991","0.9995","0.9996","0.9989","142.96M","-0.04%"
"Nov 20, 2021","0.9995","0.9991","0.9996","0.9991","141.87M","0.04%"
"Nov 21, 2021","0.9993","0.9995","0.9997","0.9992","127.01M","-0.02%"
"Nov 22, 2021","0.9994","0.9993","0.9996","0.9991","157.10M","0.01%"
"Nov 23, 2021","1.0000","0.9994","1.0002","0.9994","210.12M","0.06%"
"Nov 24, 2021","0.9997","1.0000","1.0001","0.9994","216.89M","-0.03%"
"Nov 25, 2021","0.9994","0.9998","0.9999","0.9991","166.35M","-0.03%"
"Nov 26, 2021","0.9994","0.9994","0.9996","0.9989","223.04M","0.00%"
"Nov 27, 2021","0.9995","0.9994","0.9996","0.9992","99.50M","0.01%"
"Nov 28, 2021","0.9994","0.9995","1.0001","0.9993","117.19M","-0.01%"
"Nov 29, 2021","0.9992","0.9994","0.9996","0.9991","231.98M","-0.02%"
"Nov 30, 2021","0.9991","0.9992","0.9994","0.9991","160.81M","-0.01%"
"Dec 01, 2021","0.9996","0.9991","0.9997","0.9990","185.66M","0.05%"
"Dec 02, 2021","0.9993","0.9996","0.9997","0.9991","130.99M","-0.03%"
"Dec 03, 2021","0.9995","0.9993","0.9997","0.9988","180.77M","0.02%"
"Dec 04, 2021","0.9989","0.9995","0.9996","0.9943","377.17M","-0.06%"
"Dec 05, 2021","0.9989","0.9989","0.9990","0.9983","122.11M","0.00%"
"Dec 06, 2021","0.9990","0.9989","0.9994","0.9988","246.20M","0.01%"
"Dec 07, 2021","0.9991","0.9989","0.9992","0.9989","165.05M","0.01%"
"Dec 08, 2021","0.9992","0.9991","0.9992","0.9990","137.65M","0.01%"
"Dec 09, 2021","0.9997","0.9992","0.9998","0.9990","154.58M","0.05%"
"Dec 10, 2021","0.9996","0.9997","1.0000","0.9996","193.02M","-0.01%"
"Dec 11, 2021","0.9996","0.9996","0.9999","0.9995","110.34M","0.00%"
"Dec 12, 2021","0.9995","0.9996","0.9997","0.9995","83.35M","-0.01%"
"Dec 13, 2021","0.9999","0.9995","1.0001","0.9994","172.97M","0.04%"
"Dec 14, 2021","0.9995","1.0000","1.0000","0.9994","155.08M","-0.04%"
"Dec 15, 2021","0.9998","0.9995","0.9998","0.9994","156.08M","0.03%"
"Dec 16, 2021","0.9998","0.9997","0.9999","0.9994","136.51M","0.00%"
"Dec 17, 2021","0.9998","0.9998","0.9999","0.9997","119.10M","0.00%"
"Dec 18, 2021","0.9998","0.9998","0.9999","0.9996","74.96M","0.00%"
"Dec 19, 2021","0.9998","0.9998","0.9999","0.9996","66.53M","0.00%"
"Dec 20, 2021","0.9998","0.9998","0.9999","0.9996","109.65M","0.00%"
"Dec 21, 2021","0.9995","0.9998","0.9999","0.9994","110.49M","-0.03%"
"Dec 22, 2021","0.9995","0.9995","0.9997","0.9995","118.74M","0.00%"
"Dec 23, 2021","0.9997","0.9995","0.9997","0.9994","121.04M","0.02%"
"Dec 24, 2021","0.9995","0.9997","0.9997","0.9994","89.13M","-0.02%"
"Dec 25, 2021","0.9993","0.9995","0.9995","0.9993","58.34M","-0.02%"
"Dec 26, 2021","0.9993","0.9993","0.9994","0.9992","65.12M","0.00%"
"Dec 27, 2021","0.9995","0.9993","0.9995","0.9993","80.46M","0.02%"
"Dec 28, 2021","0.9997","0.9995","1.0000","0.9994","121.99M","0.02%"
"Dec 29, 2021","0.9999","0.9997","1.0001","0.9997","103.06M","0.02%"
"Dec 30, 2021","0.9997","0.9999","1.0000","0.9996","128.64M","-0.02%"
"Dec 31, 2021","0.9999","0.9998","1.0002","0.9997","97.34M","0.02%"
"Jan 01, 2022","0.9998","0.9999","1.0000","0.9998","57.94M","-0.01%"
"Jan 02, 2022","0.9999","0.9998","0.9999","0.9998","42.02M","0.01%"
"Jan 03, 2022","1.0001","0.9999","1.0003","0.9998","97.21M","0.02%"
"Jan 04, 2022","1.0001","1.0002","1.0003","1.0000","144.61M","0.00%"
"Jan 05, 2022","1.0001","1.0001","1.0002","1.0000","149.28M","0.00%"
"Jan 06, 2022","1.0000","1.0001","1.0005","1.0000","150.88M","-0.01%"
"Jan 07, 2022","1.0003","1.0001","1.0005","1.0000","182.02M","0.03%"
"Jan 08, 2022","1.0002","1.0003","1.0004","1.0001","126.96M","-0.01%"
"Jan 09, 2022","1.0001","1.0002","1.0003","1.0000","98.71M","-0.01%"
"Jan 10, 2022","1.0000","1.0001","1.0002","1.0000","105.88M","-0.01%"
"Jan 11, 2022","0.9994","1.0000","1.0001","0.9994","135.21M","-0.06%"
"Jan 12, 2022","0.9996","0.9994","0.9996","0.9994","143.34M","0.02%"
"Jan 13, 2022","0.9995","0.9996","0.9996","0.9993","127.63M","-0.01%"
"Jan 14, 2022","0.9996","0.9995","1.0000","0.9994","108.95M","0.01%"
"Jan 15, 2022","0.9995","0.9996","0.9998","0.9995","78.12M","-0.01%"
"Jan 16, 2022","0.9997","0.9995","0.9997","0.9994","61.77M","0.02%"
"Jan 17, 2022","0.9999","0.9997","0.9999","0.9996","89.72M","0.02%"
"Jan 18, 2022","0.9998","0.9999","1.0000","0.9997","121.34M","-0.01%"
"Jan 19, 2022","0.9998","0.9997","1.0000","0.9997","109.02M","0.00%"
"Jan 20, 2022","1.0000","0.9998","1.0004","0.9998","168.54M","0.02%"
"Jan 21, 2022","1.0000","1.0000","1.0002","0.9997","215.16M","0.00%"
"Jan 22, 2022","1.0001","1.0000","1.0002","0.9996","217.65M","0.01%"
"Jan 23, 2022","1.0000","1.0001","1.0001","0.9999","113.25M","-0.01%"
"Jan 24, 2022","0.9997","0.9999","1.0001","0.9995","235.22M","-0.03%"
"Jan 25, 2022","0.9994","0.9997","0.9999","0.9993","136.05M","-0.03%"
"Jan 26, 2022","0.9993","0.9994","0.9998","0.9992","150.71M","-0.01%"
"Jan 27, 2022","0.9999","0.9993","1.0000","0.9993","128.83M","0.06%"
"Jan 28, 2022","0.9999","0.9999","1.0000","0.9996","188.21M","0.00%"
"Jan 29, 2022","0.9997","0.9999","1.0000","0.9997","77.35M","-0.02%"
"Jan 30, 2022","0.9998","0.9997","0.9998","0.9997","58.31M","0.01%"
"Jan 31, 2022","0.9998","0.9997","0.9998","0.9997","86.64M","0.00%"
"Feb 01, 2022","0.9996","0.9998","0.9998","0.9994","85.91M","-0.02%"
"Feb 02, 2022","0.9996","0.9995","0.9997","0.9995","101.44M","0.00%"
"Feb 03, 2022","0.9995","0.9996","0.9997","0.9995","99.21M","-0.01%"
"Feb 04, 2022","0.9995","0.9995","0.9996","0.9992","110.46M","0.00%"
"Feb 05, 2022","0.9993","0.9995","0.9996","0.9991","89.63M","-0.02%"
"Feb 06, 2022","0.9995","0.9993","0.9996","0.9992","89.73M","0.02%"
"Feb 07, 2022","0.9993","0.9995","0.9996","0.9992","123.26M","-0.02%"
"Feb 08, 2022","0.9994","0.9993","0.9995","0.9991","131.83M","0.01%"
"Feb 09, 2022","0.9994","0.9994","0.9995","0.9992","146.93M","0.00%"
"Feb 10, 2022","0.9993","0.9994","0.9995","0.9991","160.36M","-0.01%"
"Feb 11, 2022","0.9994","0.9993","0.9995","0.9993","104.64M","0.01%"
"Feb 12, 2022","0.9995","0.9994","0.9995","0.9993","64.35M","0.01%"
"Feb 13, 2022","0.9994","0.9995","0.9995","0.9994","53.35M","-0.01%"
"Feb 14, 2022","0.9997","0.9994","0.9997","0.9994","77.25M","0.03%"
"Feb 15, 2022","0.9994","0.9996","0.9997","0.9992","110.39M","-0.03%"
"Feb 16, 2022","0.9995","0.9994","0.9996","0.9993","90.86M","0.01%"
"Feb 17, 2022","0.9995","0.9996","0.9996","0.9994","99.09M","0.00%"
"Feb 18, 2022","0.9995","0.9995","0.9996","0.9994","90.98M","0.00%"
"Feb 19, 2022","0.9997","0.9995","0.9997","0.9994","55.95M","0.02%"
"Feb 20, 2022","0.9996","0.9997","0.9997","0.9996","69.64M","-0.01%"
"Feb 21, 2022","0.9995","0.9996","0.9997","0.9993","170.35M","-0.01%"
"Feb 22, 2022","0.9995","0.9995","0.9996","0.9994","128.55M","0.00%"
"Feb 23, 2022","0.9995","0.9995","0.9996","0.9993","132.88M","0.00%"
"Feb 24, 2022","0.9996","0.9995","0.9998","0.9993","304.41M","0.01%"
"Feb 25, 2022","0.9996","0.9996","0.9999","0.9995","185.17M","0.00%"
"Feb 26, 2022","0.9996","0.9996","0.9997","0.9995","77.85M","0.00%"
"Feb 27, 2022","0.9996","0.9996","0.9997","0.9994","126.38M","0.00%"
"Feb 28, 2022","0.9997","0.9996","0.9998","0.9995","164.27M","0.01%"
"Mar 01, 2022","0.9997","0.9997","0.9999","0.9995","267.31M","0.00%"
"Mar 02, 2022","0.9996","0.9996","0.9998","0.9995","218.83M","-0.01%"
"Mar 03, 2022","1.0000","0.9996","1.0001","0.9996","148.02M","0.04%"
"Mar 04, 2022","0.9999","1.0000","1.0001","0.9997","168.32M","-0.01%"
"Mar 05, 2022","0.9998","0.9999","0.9999","0.9998","72.90M","-0.01%"
"Mar 06, 2022","0.9998","0.9998","0.9999","0.9998","87.22M","0.00%"
"Mar 07, 2022","0.9999","0.9998","1.0000","0.9998","182.96M","0.01%"
"Mar 08, 2022","0.9999","0.9999","1.0000","0.9998","157.54M","0.00%"
"Mar 09, 2022","0.9998","0.9999","1.0000","0.9997","174.60M","-0.01%"
"Mar 10, 2022","0.9996","0.9998","0.9998","0.9995","187.00M","-0.02%"
"Mar 11, 2022","1.0000","0.9996","1.0002","0.9996","266.81M","0.04%"
"Mar 12, 2022","1.0000","1.0000","1.0003","0.9999","204.62M","0.00%"
"Mar 13, 2022","0.9999","1.0000","1.0000","0.9997","144.99M","-0.01%"
"Mar 14, 2022","0.9998","0.9999","0.9999","0.9998","141.04M","-0.01%"
"Mar 15, 2022","0.9997","0.9998","0.9999","0.9996","145.31M","-0.01%"
"Mar 16, 2022","0.9996","0.9997","0.9998","0.9995","201.79M","-0.01%"
"Mar 17, 2022","0.9996","0.9996","0.9997","0.9995","169.95M","0.00%"
"Mar 18, 2022","0.9994","0.9995","0.9996","0.9993","229.62M","-0.02%"
"Mar 19, 2022","0.9994","0.9994","0.9995","0.9993","167.68M","0.00%"
"Mar 20, 2022","0.9995","0.9994","0.9996","0.9992","166.86M","0.01%"
"Mar 21, 2022","0.9997","0.9995","0.9997","0.9994","181.13M","0.02%"
"Mar 22, 2022","0.9996","0.9997","0.9997","0.9993","197.79M","-0.01%"
"Mar 23, 2022","0.9996","0.9995","0.9998","0.9995","237.83M","0.00%"
"Mar 24, 2022","0.9995","0.9996","0.9997","0.9993","258.12M","-0.01%"
"Mar 25, 2022","0.9996","0.9995","0.9996","0.9992","213.05M","0.01%"
"Mar 26, 2022","0.9996","0.9996","0.9997","0.9994","113.22M","0.00%"
"Mar 27, 2022","0.9996","0.9996","0.9997","0.9995","150.80M","0.00%"
"Mar 28, 2022","0.9996","0.9996","0.9998","0.9994","278.71M","0.00%"
"Mar 29, 2022","0.9997","0.9996","0.9997","0.9995","199.99M","0.01%"
"Mar 30, 2022","0.9997","0.9997","1.0000","0.9995","225.83M","0.00%"
"Mar 31, 2022","0.9998","0.9997","0.9999","0.9995","239.37M","0.01%"
"Apr 01, 2022","0.9996","0.9998","0.9998","0.9995","203.03M","-0.02%"
"Apr 02, 2022","0.9997","0.9996","0.9998","0.9996","143.80M","0.01%"
"Apr 03, 2022","0.9997","0.9997","0.9998","0.9996","131.22M","0.00%"
"Apr 04, 2022","0.9998","0.9997","1.0000","0.9997","200.45M","0.01%"
"Apr 05, 2022","0.9998","0.9998","0.9999","0.9997","205.43M","0.00%"
"Apr 06, 2022","0.9999","0.9998","1.0001","0.9996","290.78M","0.01%"
"Apr 07, 2022","0.9999","0.9999","1.0000","0.9998","199.03M","0.00%"
"Apr 08, 2022","0.9997","0.9999","1.0000","0.9997","211.64M","-0.02%"
"Apr 09, 2022","0.9998","0.9998","0.9999","0.9997","71.44M","0.01%"
"Apr 10, 2022","0.9997","0.9998","0.9998","0.9996","102.35M","-0.01%"
"Apr 11, 2022","0.9999","0.9997","0.9999","0.9997","170.93M","0.02%"
"Apr 12, 2022","0.9998","0.9999","0.9999","0.9997","157.41M","-0.01%"
"Apr 13, 2022","0.9999","0.9998","0.9999","0.9998","117.67M","0.01%"
"Apr 14, 2022","1.0000","0.9999","1.0000","0.9997","135.30M","0.01%"
"Apr 15, 2022","0.9998","1.0000","1.0000","0.9997","152.18M","-0.02%"
"Apr 16, 2022","0.9999","0.9998","0.9999","0.9997","95.43M","0.01%"
"Apr 17, 2022","0.9997","0.9998","0.9999","0.9996","157.14M","-0.02%"
"Apr 18, 2022","0.9999","0.9997","1.0000","0.9996","243.22M","0.02%"
"Apr 19, 2022","0.9997","0.9999","1.0000","0.9997","163.79M","-0.02%"
"Apr 20, 2022","0.9998","0.9997","1.0000","0.9996","249.26M","0.01%"
"Apr 21, 2022","0.9999","0.9998","0.9999","0.9996","220.92M","0.01%"
"Apr 22, 2022","1.0000","0.9999","1.0000","0.9996","195.80M","0.01%"
"Apr 23, 2022","0.9999","1.0000","1.0000","0.9998","71.19M","-0.01%"
"Apr 24, 2022","0.9998","0.9999","0.9999","0.9996","141.90M","-0.01%"
"Apr 25, 2022","1.0000","0.9998","1.0000","0.9997","208.68M","0.02%"
